layer_idx,head_idx,best_accuracy,best_epoch,timestamp
2,21,0.9878787878787879,15,2025-09-18 08:53:42
2,22,0.9454545454545454,5,2025-09-18 08:53:42
2,23,0.9818181818181818,1,2025-09-18 08:53:42
2,24,0.9696969696969697,7,2025-09-18 08:53:42
2,25,0.9636363636363636,1,2025-09-18 08:53:42
2,26,0.9757575757575757,2,2025-09-18 08:53:42
2,27,1.0,2,2025-09-18 08:53:42
2,28,0.9757575757575757,2,2025-09-18 08:53:42
2,29,0.9818181818181818,6,2025-09-18 08:53:42
2,30,0.9818181818181818,1,2025-09-18 08:53:42
2,31,0.9636363636363636,11,2025-09-18 08:53:42
2,32,0.9878787878787879,1,2025-09-18 08:53:42
2,33,0.9757575757575757,1,2025-09-18 08:53:42
2,34,0.9696969696969697,1,2025-09-18 08:53:42
2,35,0.9636363636363636,1,2025-09-18 08:53:42
2,36,0.9939393939393939,1,2025-09-18 08:53:42
2,37,0.9939393939393939,1,2025-09-18 08:53:42
2,38,0.9636363636363636,1,2025-09-18 08:53:42
2,39,0.9878787878787879,1,2025-09-18 08:53:42
2,40,0.9878787878787879,1,2025-09-18 08:53:42
2,41,0.9636363636363636,1,2025-09-18 08:53:42
2,42,0.9878787878787879,1,2025-09-18 08:53:42
2,43,0.9878787878787879,1,2025-09-18 08:53:42
2,44,0.9696969696969697,1,2025-09-18 08:53:42
2,45,0.9636363636363636,1,2025-09-18 08:53:42
2,46,0.9696969696969697,1,2025-09-18 08:53:42
2,47,0.9757575757575757,1,2025-09-18 08:53:42
2,48,0.9939393939393939,1,2025-09-18 08:53:42
2,49,0.9636363636363636,1,2025-09-18 08:53:42
2,50,0.9818181818181818,1,2025-09-18 08:53:42
2,51,0.9818181818181818,1,2025-09-18 08:53:42
2,52,0.9818181818181818,1,2025-09-18 08:53:42
2,53,0.9757575757575757,1,2025-09-18 08:53:42
2,54,0.9878787878787879,6,2025-09-18 08:53:42
2,55,0.9939393939393939,1,2025-09-18 08:53:42
2,56,0.9878787878787879,4,2025-09-18 08:53:42
2,57,0.9696969696969697,1,2025-09-18 08:53:42
2,58,0.9333333333333333,8,2025-09-18 08:53:42
2,59,0.9818181818181818,1,2025-09-18 08:53:42
2,60,0.9636363636363636,1,2025-09-18 08:53:42
2,61,0.9636363636363636,1,2025-09-18 08:53:42
2,62,0.9636363636363636,9,2025-09-18 08:53:42
2,63,0.9757575757575757,12,2025-09-18 08:53:42
3,0,0.9696969696969697,4,2025-09-18 08:53:42
3,1,0.9878787878787879,12,2025-09-18 08:53:42
3,2,0.9878787878787879,1,2025-09-18 08:53:42
3,3,0.9757575757575757,1,2025-09-18 08:53:42
3,4,0.9818181818181818,2,2025-09-18 08:53:42
3,5,0.9878787878787879,1,2025-09-18 08:53:42
3,6,0.9696969696969697,3,2025-09-18 08:53:42
3,7,0.9696969696969697,1,2025-09-18 08:53:42
3,8,0.9878787878787879,1,2025-09-18 08:53:42
3,9,0.9757575757575757,3,2025-09-18 08:53:42
3,10,0.9696969696969697,5,2025-09-18 08:53:42
3,11,0.9878787878787879,1,2025-09-18 08:53:42
3,12,0.9696969696969697,1,2025-09-18 08:53:42
3,13,0.9878787878787879,5,2025-09-18 08:53:42
3,14,0.9575757575757575,1,2025-09-18 08:53:42
3,15,0.9818181818181818,3,2025-09-18 08:53:42
3,16,0.9696969696969697,1,2025-09-18 08:53:42
3,17,0.9636363636363636,1,2025-09-18 08:53:42
3,18,0.9575757575757575,1,2025-09-18 08:53:42
3,19,0.9757575757575757,1,2025-09-18 08:53:42
3,20,0.9939393939393939,1,2025-09-18 08:53:42
3,21,0.9818181818181818,1,2025-09-18 08:53:42
3,22,0.9696969696969697,1,2025-09-18 08:53:42
3,23,0.9696969696969697,1,2025-09-18 08:53:42
3,24,0.9757575757575757,4,2025-09-18 08:53:42
3,25,0.9696969696969697,2,2025-09-18 08:53:42
3,26,0.9696969696969697,1,2025-09-18 08:53:42
3,27,0.9757575757575757,3,2025-09-18 08:53:42
3,28,0.9757575757575757,2,2025-09-18 08:53:42
3,29,0.9757575757575757,2,2025-09-18 08:53:42
3,30,0.9575757575757575,4,2025-09-18 08:53:42
3,31,0.9636363636363636,5,2025-09-18 08:53:42
3,32,0.9878787878787879,1,2025-09-18 08:53:42
3,33,0.9878787878787879,1,2025-09-18 08:53:42
3,34,0.9878787878787879,1,2025-09-18 08:53:42
3,35,0.9818181818181818,1,2025-09-18 08:53:42
3,36,0.9878787878787879,1,2025-09-18 08:53:42
3,37,0.9757575757575757,1,2025-09-18 08:53:42
3,38,0.9636363636363636,1,2025-09-18 08:53:42
3,39,0.9818181818181818,1,2025-09-18 08:53:42
3,40,0.9757575757575757,1,2025-09-18 08:53:42
3,41,0.9939393939393939,1,2025-09-18 08:53:42
3,42,0.9757575757575757,4,2025-09-18 08:53:42
3,43,0.9696969696969697,1,2025-09-18 08:53:42
3,44,0.9757575757575757,1,2025-09-18 08:53:42
3,45,0.9696969696969697,1,2025-09-18 08:53:42
3,46,0.9757575757575757,3,2025-09-18 08:53:42
3,47,0.9757575757575757,1,2025-09-18 08:53:42
3,48,0.9818181818181818,1,2025-09-18 08:53:42
3,49,0.9515151515151515,1,2025-09-18 08:53:42
3,50,0.9818181818181818,1,2025-09-18 08:53:42
3,51,0.9696969696969697,1,2025-09-18 08:53:42
3,52,0.9454545454545454,1,2025-09-18 08:53:42
3,53,0.9696969696969697,1,2025-09-18 08:53:42
3,54,0.9757575757575757,1,2025-09-18 08:53:42
3,55,0.9575757575757575,1,2025-09-18 08:53:42
3,56,0.9939393939393939,6,2025-09-18 08:53:42
3,57,0.9636363636363636,14,2025-09-18 08:53:42
3,58,0.9818181818181818,2,2025-09-18 08:53:42
3,59,0.9696969696969697,2,2025-09-18 08:53:42
3,60,0.9696969696969697,1,2025-09-18 08:53:42
3,61,0.9636363636363636,1,2025-09-18 08:53:42
3,62,0.9878787878787879,7,2025-09-18 08:53:42
3,63,0.9636363636363636,1,2025-09-18 08:53:42
4,0,0.9757575757575757,1,2025-09-18 08:53:42
4,1,0.9818181818181818,1,2025-09-18 08:53:42
4,2,0.9818181818181818,1,2025-09-18 08:53:42
4,3,0.9757575757575757,1,2025-09-18 08:53:42
4,4,0.9818181818181818,1,2025-09-18 08:53:42
4,5,0.9939393939393939,1,2025-09-18 08:53:42
4,6,0.9818181818181818,1,2025-09-18 08:53:42
4,7,0.9818181818181818,1,2025-09-18 08:53:42
4,8,0.9757575757575757,1,2025-09-18 08:53:42
4,9,0.9818181818181818,1,2025-09-18 08:53:42
4,10,0.9696969696969697,1,2025-09-18 08:53:42
4,11,1.0,1,2025-09-18 08:53:42
4,12,0.9818181818181818,6,2025-09-18 08:53:42
4,13,0.9818181818181818,1,2025-09-18 08:53:42
4,14,0.9878787878787879,1,2025-09-18 08:53:42
4,15,0.9818181818181818,7,2025-09-18 08:53:42
4,16,0.9878787878787879,1,2025-09-18 08:53:42
4,17,0.9818181818181818,1,2025-09-18 08:53:42
4,18,0.9696969696969697,6,2025-09-18 08:53:42
4,19,0.9818181818181818,1,2025-09-18 08:53:42
4,20,0.9696969696969697,7,2025-09-18 08:53:42
4,21,0.9696969696969697,1,2025-09-18 08:53:42
4,22,0.9878787878787879,1,2025-09-18 08:53:42
4,23,0.9757575757575757,5,2025-09-18 08:53:42
4,24,0.9878787878787879,1,2025-09-18 08:53:42
4,25,0.9878787878787879,2,2025-09-18 08:53:42
