layer_idx,head_idx,best_accuracy,best_epoch,timestamp
0,0,0.6354515050167224,1,2025-09-17 22:24:09
0,1,0.6688963210702341,2,2025-09-17 22:24:09
0,2,0.6655518394648829,7,2025-09-17 22:24:09
0,3,0.68561872909699,1,2025-09-17 22:24:09
0,4,0.7357859531772575,1,2025-09-17 22:24:09
0,5,0.6822742474916388,1,2025-09-17 22:24:09
0,6,0.5719063545150501,2,2025-09-17 22:24:09
0,7,0.6588628762541806,1,2025-09-17 22:24:09
0,8,0.7324414715719063,1,2025-09-17 22:24:09
0,9,0.6622073578595318,1,2025-09-17 22:24:09
0,10,0.7090301003344481,1,2025-09-17 22:24:09
0,11,0.6588628762541806,1,2025-09-17 22:24:09
0,12,0.6822742474916388,1,2025-09-17 22:24:09
0,13,0.6956521739130435,1,2025-09-17 22:24:09
0,14,0.6822742474916388,1,2025-09-17 22:24:09
0,15,0.7023411371237458,1,2025-09-17 22:24:09
0,16,0.7023411371237458,1,2025-09-17 22:24:09
0,17,0.7023411371237458,2,2025-09-17 22:24:09
0,18,0.725752508361204,1,2025-09-17 22:24:09
0,19,0.6555183946488294,15,2025-09-17 22:24:09
0,20,0.7023411371237458,15,2025-09-17 22:24:09
0,21,0.6655518394648829,12,2025-09-17 22:24:09
0,22,0.7023411371237458,1,2025-09-17 22:24:09
0,23,0.6889632107023411,9,2025-09-17 22:24:09
0,24,0.6722408026755853,1,2025-09-17 22:24:09
0,25,0.6722408026755853,1,2025-09-17 22:24:09
0,26,0.6086956521739131,15,2025-09-17 22:24:09
0,27,0.6153846153846154,9,2025-09-17 22:24:09
0,28,0.6923076923076923,1,2025-09-17 22:24:09
0,29,0.6889632107023411,5,2025-09-17 22:24:09
0,30,0.6321070234113713,3,2025-09-17 22:24:09
0,31,0.68561872909699,4,2025-09-17 22:24:09
1,0,0.6789297658862876,3,2025-09-17 22:24:09
1,1,0.6956521739130435,1,2025-09-17 22:24:09
1,2,0.6488294314381271,3,2025-09-17 22:24:09
1,3,0.6187290969899666,18,2025-09-17 22:24:09
1,4,0.6688963210702341,1,2025-09-17 22:24:09
1,5,0.68561872909699,2,2025-09-17 22:24:09
1,6,0.6822742474916388,4,2025-09-17 22:24:09
1,7,0.6822742474916388,16,2025-09-17 22:24:09
1,8,0.6454849498327759,2,2025-09-17 22:24:09
1,9,0.68561872909699,2,2025-09-17 22:24:09
1,10,0.6789297658862876,8,2025-09-17 22:24:09
1,11,0.6622073578595318,3,2025-09-17 22:24:09
1,12,0.705685618729097,2,2025-09-17 22:24:09
1,13,0.6956521739130435,1,2025-09-17 22:24:09
1,14,0.6187290969899666,13,2025-09-17 22:24:09
1,15,0.6521739130434783,1,2025-09-17 22:24:09
1,16,0.6755852842809364,12,2025-09-17 22:24:09
1,17,0.68561872909699,2,2025-09-17 22:24:09
1,18,0.6956521739130435,1,2025-09-17 22:24:09
1,19,0.6889632107023411,1,2025-09-17 22:24:09
1,20,0.6655518394648829,1,2025-09-17 22:24:09
1,21,0.6521739130434783,1,2025-09-17 22:24:09
1,22,0.6321070234113713,6,2025-09-17 22:24:09
1,23,0.7023411371237458,1,2025-09-17 22:24:09
1,24,0.6889632107023411,1,2025-09-17 22:24:09
1,25,0.6287625418060201,1,2025-09-17 22:24:09
1,26,0.6555183946488294,6,2025-09-17 22:24:09
1,27,0.6722408026755853,1,2025-09-17 22:24:09
1,28,0.6688963210702341,1,2025-09-17 22:24:09
